posted_date,occurrence_date,time,city,state,shape,duration,summary
6/27/14,6/26/14,10:20,North Port,FL,Oval,3 minutes,2 red shapes moving very slow close together and then disappeared.
6/27/14,6/25/14,23:00,Myrtle Beach,SC,Fireball,10 minutes,Orange lights.
6/27/14,6/25/14,23:00,Garden City,SC,Fireball,30 minutes,4 red lights all next to each other rotating around it seemed then orange looking flare lights going upwards.
6/27/14,6/25/14,23:00,Bloomingdale,OH,Triangle,5 minutes,Orange Orb turned into Three Orbs.
6/27/14,6/25/14,22:40,Myrtle Beach,SC,Light,1 hour,Orange lights in sky on and off for over an hour! Myrtle Beach.
6/27/14,6/25/14,22:30,Myrtle Beach,SC,Light,5 minutes,Lights in the sky over ocean at myrtle beach.
6/27/14,6/25/14,22:30,North Myrtle Beach,SC,Fireball,15-20 minutes,Orange duplicating lights over N. Myrtle Beach.
6/27/14,6/25/14,22:30,Oak Island,NC,Light,5 minutes,Orange lights in linear formation.
6/27/14,6/25/14,21:15,Charleston,SC,Light,3 minutes,While glowing a redish and orange color the object slowed almost to a complete stop then moved very quickly out of sight.
6/27/14,6/25/14,21:00,Orange County area,CA,Circle,1 hour,Lights on video shown by KTLA shows multiple lights. 2 large several smaller lights.
6/27/14,6/25/14,13:03,Kalispell,MT,Chevron,4 minutes,Kenneth Arnold 2014.
6/27/14,6/25/14,00:05,Buda,TX,Flash,2 seconds,Saw a bright white light flash across the night sky from north to south.
6/27/14,6/24/14,23:30,Avenal,CA,Other,1 minute,Silent low flying aircraft over I-5 north.
6/27/14,6/24/14,22:45,Myrtle Beach,SC,Light,<1 minute,Line of yellow lights over ocean.
6/27/14,6/24/14,21:26,Chatsworth,GA,Circle,5 minutes,1 object got it on video when i was about to take a picture it was gone.
6/27/14,6/24/14,11:30,New Smyrna Beach,FL,Other,2.5 hours,Cloud ships over Bethune Beach.
6/27/14,6/23/14,23:00,Pawleys Island,SC,Sphere,2 minutes,3 sighting of orange sphere in 1 hour.
6/27/14,6/23/14,22:30,Litchfeild,SC,Flash,30 minutes,Small red/orange lights over the ocean.
6/27/14,6/23/14,11:30,Canaan,NH,Cigar,1 minute,White elongated pill shaped thing with rounded ends spotted on a beautiful sunny morning.
6/27/14,6/23/14,00:40,Orlando,FL,Triangle,5 seconds,Triangular object with bright red and green lights.
6/27/14,6/21/14,22:00,Freeland,WA,Oval,~3 minutes,Three orange fire-ball lights seen streaming across the overhead sky.
6/27/14,6/21/14,22:00,Topeka,KS,Light,2 minutes,Lights in the sky which I cannot explain by way of conventional means.
6/27/14,6/21/14,21:00,Brooksville,FL,Light,5 seconds,I saw a flying white ball. Looks like a flying moon. It flew across the sky so fast. Definitely not a plane.
6/27/14,6/21/14,21:00,Spring Hill,FL,Light,5 seconds,I saw a flying white ball. Looks like a flying moon. It flew across the sky so fast. Definitely not a plane.
6/27/14,6/21/14,04:45,New Baden,IL,Teardrop,5 seconds,An oval-shaped flying object appeared to be flying out of control and then vanished.
6/27/14,6/20/14,22:30,Orefield,PA,Fireball,2:00,2 reddish orange orbs move over neighbors house silently in a slant formation when the one stops and hovers behind for a minute.
6/27/14,6/20/14,01:30,West Milton,PA,Sphere,~1 hour,White light observed traversing sky SW to NE then descending in a fallen leaf motion.
6/27/14,6/18/14,23:00,Orange Co/Riverside Co/San Diego Co,CA,Circle,1 hour,UFO's over Southern California.
6/27/14,6/5/14,21:00,Goldthwaite,TX,Rectangle,2 minutes,Orange blinking lights in a horizontal position.
6/27/14,6/4/14,21:00,Scottsdale,AZ,Light,15 minutes,Large bright lights are hovering in sw sky. they fade out and reappear iu diffrent part of sky. you can see aircraft lights flying.
6/27/14,6/17/11,00:00,Naples,FL,Unknown,?,Possible abduction.
6/27/14,6/4/10,11:56,Price,UT,Sphere,1 minute,Daytime orb being followed by helicopters.
6/24/14,6/24/14,06:13,Cartersville,GA,Oval,13,Large oval object in red top mountains.
6/24/14,6/24/14,00:46,Wentzville,MO,Cylinder,5 seconds,Seamingly intelligent glowing pink cylinder.
6/24/14,6/23/14,23:00,Myrtle Beach,SC,Light,5-10 minutes,Bright yellow lights appeared and faded over and over again.
6/24/14,6/23/14,23:00,Litchfield,SC,Light,10 minutes,Bright orange lights flashing in a line and the disappearing.
6/24/14,6/23/14,22:00,Pima,AZ,Fireball,45 minutes,Lots of fireballs in the sky tonight.
6/24/14,6/23/14,20:35,Chandler,AZ,Circle,Unknown,Circular craft flying low with one steady green light and two alternating red lights.
6/24/14,6/23/14,09:30,Myrtle Beach,SC,Triangle,2 hours,Unexplained Triangular Flying Craft With Bright Lights At Myrtle Beach.
6/24/14,6/22/14,20:35,Deltona,FL,Disk,15 minutes,Red glowing light under a disk shape.
6/24/14,6/22/14,18:45,Hyannis,MA,Sphere,2 minutes,Silver sphere hovered in the air with a bright light in front over rt 28.
6/24/14,6/22/14,13:54,Aberdeen,WA,Sphere,1 minutes,Either military or alien nature.
6/24/14,6/22/14,01:00,Valley Stream,NY,Changing,10 minutes,Orange objects move across sky. Not commercial aircraft.
6/24/14,6/22/14,01:00,Bensalem,PA,Circle,15 minutes,Bright orange round balls.
6/24/14,6/22/14,00:00,Phoenixville,PA,Oval,5,Hovering object with 3 red & 1 white & 1 green light.
6/24/14,6/21/14,23:20,Wayland,NY,Fireball,5 minutes,Fireball sighted moving across the sky in the Finger Lakes.
6/24/14,6/21/14,23:15,Lowell,MA,Fireball,3 minutes,Reddish/orange fireball/orb glided silently from north to south across the sky.
6/24/14,6/21/14,23:00,Newmarket,OH,Circle,3 minutes,Orange Circles.
6/24/14,6/21/14,23:00,Portland,OR,Formation,1 minute,Six oval-like objections seen flying in formation.
6/24/14,6/21/14,23:00,Atlanta,GA,Oval,5 minutes,Light in the sky close to North Druid Hills.
6/24/14,6/21/14,22:49,Sparks,NV,Triangle,~1 minute,Triangle craft spotted in sky - multiple witness.
6/24/14,6/21/14,22:30,Whately,MA,Fireball,5 minutes,Orange fire ball looking object. Moved at different speeds.
6/24/14,6/21/14,22:30,Harford County,MD,Triangle,6 seconds,Triangular with some high green light on each points.
6/24/14,6/21/14,22:30,Battle Ground,WA,Teardrop,3 minutes,Three orange lights flying in a single file line about one mile between each light. taveling about 1000 ft above ground turned.
6/24/14,6/21/14,22:20,Mukwonago,WI,Oval,2 minutes,Red light moving slowly over Mukwonago.
6/24/14,6/21/14,22:20,Edmond,OK,Light,10 seconds,White bright light ascending at immense rate.
6/24/14,6/21/14,22:00,Martin,GA,Circle,10 minutes,Four consistent bright orange circular lights seen while boating. Non blinking lights traveled northeast then vanished.
6/24/14,6/21/14,22:00,Zeeland,MI,Circle,20 minutes,Zeeland lights.
6/24/14,6/21/14,22:00,Dallas,TX,Light,30 minutes,Stationary blue green light on the clouds above downtown Dallas.
6/24/14,6/21/14,21:50,Cape Coral,FL,Circle,5-8 minutes,White ball outlined with what appeared to be fire.
6/24/14,6/21/14,21:45,Orlando,FL,Circle,8 seconds,Bright light across Orlando skies.
6/24/14,6/21/14,21:30,Buffalo,NY,Fireball,5 minutes,4 or 5 moving objects appeared on fire then disappeared. move like an airplane.
6/24/14,6/21/14,21:00,Fredericktown,MO,Light,6 minutes,Orange light moves slowly across sky.
6/24/14,6/21/14,21:00,Toms River,NJ,Circle,1 minute,It was red and orange glow looked like a fire ball it vanished instantly.
6/24/14,6/21/14,21:00,Lakeland,FL,Fireball,2-3 minutes,3 objects on fire moving higher and higher till out of sight.
6/24/14,6/21/14,05:10,Pearblossom,CA,Light,8-10 minutes,Object in the early morning sky with strobing light seperate from the object throwing balls of white light toward the earth.
6/24/14,6/21/14,04:45,Hillsboro,MO,Rectangle,15 seconds,Oblong shaped iridescent lime green light traveling West to East.
6/24/14,6/20/14,23:00,Rochester,NY,Light,3 minutes,Satellite looking object getting bright and fading while moving north east.
6/24/14,6/20/14,23:00,Oak Island,NC,Sphere,5 minutes,Glowing orbs in ocean surf during thunderstorm.
6/24/14,6/20/14,22:51,Savannah,GA,Fireball,15 seconds,Bright fireball in sky moving east.
6/24/14,6/20/14,22:00,Howell,NJ,Circle,5 minutes,2 circle yellow w/ red glow silent moving steady over the Manasquan Resevoir.
6/24/14,6/20/14,21:25,Cedar Rapids,IA,Chevron,2 minutes,Chevron shape with red and green lights flying in odd patterns.
6/24/14,6/20/14,20:45,O'Fallon,MO,Fireball,20 seconds,Orange fireball flying low following the highway.
6/24/14,6/20/14,17:25,Pacheco,CA,Diamond,10 minutes,Large diamond shaped flat object suspended in air - motionless on windy day.
6/24/14,6/20/14,16:45,Augusta,GA,Circle,2 minutes,Flying circular craft in Augusta Georgia.
6/24/14,6/20/14,01:00,Enfield,CT,Circle,5 minutes,Bright white craft skipped across sky.
6/24/14,6/19/14,21:30,Dawsonville,GA,Circle,5 seconds,Glowing green ball of light moving across the sky near Lake Lanier.
6/24/14,6/19/14,20:00,Topsail Island,NC,Circle,~5 minutes total,Object with orange lights appeared and disappeared 3 times.
6/24/14,6/18/14,23:00,Fremont CA,CA,Light,30-45 seconds,Something flying near the stars.
6/24/14,6/18/14,23:00,North Myrtle Beach,SC,Light,15 minutes,Strange red and orange lights appear in sky in north myrtle beach Sands resort.
6/24/14,6/17/14,21:30,Oak Island,NC,Sphere,2 minutes,Orange Orb and blinking lights.
6/24/14,6/16/14,23:30,Bemidji (north of),MN,Triangle,~4 minutes,Illuminated orange trianglular object moving with purpose.
6/24/14,6/15/14,21:30,Cape Cod,MA,Circle,90 seconds,Bright white circle flying at a high rate of speed.
6/24/14,6/14/14,20:30,Denver,CO,Light,3-4 minutes,Bright light hovering at DIA.
6/24/14,6/13/14,22:30,Wolfforth,TX,Light,7 seconds,A blueish doughnut shape light suddenly appear and come down at me then suddenly disappear in a flash.
6/24/14,11/27/13,19:35,Houston,MS,Changing,2-3 seconds,Neon wavy streak of light. 2 witnesses. In Mississippi.
6/24/14,9/1/13,21:00,St. Amant,LA,Changing,>1 hour,Triangle shape ufo changes shape to a regular airplane.
6/24/14,4/22/81,15:00,Citrus Heights,CA,Circle,8 minutes,Used tire floating up into clouds.
6/24/14,9/1/58,21:00,Perry,IA,Triangle,15-20 seconds,Triangular formation of red objects flying soundlessly across the sky.
6/20/14,6/20/14,00:00,Florence,KY,Light,10 minutes,Looked a bright light that was moving in zig-zag and circular motions.
6/20/14,6/19/14,23:00,Rochester,NY,Sphere,5 minutes,Five reddish lights moving in an x formation traveling south west over Rochester.
6/20/14,6/19/14,22:45,Moultrie,GA,Light,10 minutes,Two lighted objects were moving very fast across the night sky when one caught up with the other and it fell from the sky.
6/20/14,6/19/14,22:00,Carolina Beach,NC,Circle,1 hour,A strange red orb appeared in the sky over the ocean.
6/20/14,6/19/14,22:00,Patterson,CA,Changing,10 minutes,Bright light hovering then moving with no sound.
6/20/14,6/19/14,21:45,Londonderry/Merrimac/Nashua,NH,Formation,20 minutes,2 big orange lights in parallel formation with 5 other white ones far behind in a different formation as number 5 in a dice.
6/20/14,6/19/14,21:40,Manchester/Hooksett,NH,Circle,10 minutes,Floating object.
6/20/14,6/19/14,21:10,Lowell,MA,Other,2 minutes,Yellowish/orange object that darted in multiple directions quickly.
6/20/14,6/19/14,10:00,The Villages,FL,Light,3 minutes,3 orange lights.
6/20/14,6/18/14,23:15,Moreno Valley,CA,Circle,15-20 minutes,Two orange circular lights fading in and out that were neither parallel or perpendicular.
6/20/14,6/18/14,23:00,Oceanside (Orange Co.)(Riverside),CA,Circle,1 hour,3 Round shaped white and bright lights.
6/20/14,6/18/14,23:00,Hustonville,KY,Light,1 minute,It was a white light flying SE to NW across the field of vision which I cannot identify.
6/20/14,6/18/14,23:00,Quakertown,PA,Light,30 seconds,A bright light traveled across the sky at a slow rate and vanished.
6/20/14,6/18/14,23:00,Carlsbad/Oceanside,CA,Fireball,~1 hour,Two orbs hovering over military base for an hour or more.
6/20/14,6/18/14,22:35,Virginia Beach,VA,Fireball,3-5 minutes,Fireball in the sky that changed direction.
6/20/14,6/18/14,22:30,Lake Forest,CA,Disk,15 minute,Two glowing orange crafts bright and low saying hi to south orange county.
6/20/14,6/18/14,22:30,Mission Viejo,CA,Light,30 minutes,Two orange lights seen in southern California.
6/20/14,6/18/14,22:00,College Park,MD,Unknown,1 hour,Flashing light in dark sky from different directions.
6/20/14,6/18/14,21:00,Carolina Beach,NC,Light,30 minutes,Bright Orange Lights Over Atlantic Ocean off of Carolina Beach.
6/20/14,6/18/14,04:00,Grand Rapids,MI,Circle,30 minutes,Sighting as I was leaving work.
6/20/14,6/18/14,02:25,Los Angeles,CA,Light,3 minutes,Sound of alot of bees flyin all we can see was lights red and green it was flying low.
6/20/14,6/18/14,01:00,Dover,NJ,Oval,1 minute,Large oval light hovers then shoots off like lightning.
6/20/14,6/18/14,00:10,Garden City,SC,Light,3 seconds,Orange light larger and closer than a star appeared then disappeared 3 times over the ocean. Object did not move. 5 of us saw it.
6/20/14,6/18/14,00:00,Ocean Island Beach,NC,Light,15 minutes,Bright orangish yellow flashes in the sky.
6/20/14,6/17/14,23:00,North Mankato,MN,Light,15 seconds,Glowing red orb seen for 15 seconds.
6/20/14,6/17/14,23:00,Peshtigo,WI,Oval,3-5 seconds,White flashing oval or round object about the size of a dime.
6/20/14,6/17/14,21:38,Butler/Unionville,PA,Light,10 minutes,Color Changing Orb UFO Over Butler County.
6/20/14,6/17/14,21:15,Fort Morgan,AL,Formation,<5 minutes,Amber colored round shaped lights visible that appeared to be stationary appeared in a sequence and evenly spaced.
6/20/14,6/17/14,20:36,Huntington Beach,CA,Other,3 seconds,Huge bright green explosion in the sky. It almost looked like a bomb going off and igniting the sky around the area for second.
6/20/14,6/17/14,20:30,Kure Beach,NC,Unknown,30 minutes,Orange lights over ocean.
6/20/14,6/17/14,00:43,Brazil,IN,Triangle,2 hours,Strange maneuvering.
6/20/14,6/17/14,00:40,Scenery Hill,PA,Other,7-8 minutes,Boomerang-shaped object with three lights flying over house.
6/20/14,6/16/14,22:46,Billings,MT,Triangle,2 minutes,3 Big Red Lights in Triangle Formation-Silent.
6/20/14,6/16/14,22:00,St. Louis,MO,Teardrop,2 minutes,Orange Glow Thing.....
6/20/14,6/16/14,21:30,Columbus,OH,Light,30 minutes,Erratic Light Moves Across Sky and Stops Overhead.
6/20/14,6/16/14,21:10,West Babylon,NY,Light,4 minutes,Reddish/orange orbs floating in the air.
6/20/14,6/16/14,18:30,Sand Springs,OK,Cigar,5 minutes,White bar at angle moving slowly across sky.
6/20/14,6/16/14,00:35,Chicago,IL,Light,8 seconds,Star like object traveling in straight line with consecutive burst of light then vanishes.
6/20/14,6/16/14,00:00,Bloomington,MN,Light,15 minutes,I notice a white pulsing light above nearby trees.
6/20/14,6/15/14,23:37,Butler/Unionville,PA,Circle,8 minutes,There was a large saucer shaped object w/ white strobe lights going around it & a red flashing strobe light on the bottom.
6/20/14,6/15/14,23:00,Newton,NJ,Triangle,once,I heard something walking outside i walked into my back yard when i saw to aircrafts triangular-shaped ships .
6/20/14,6/15/14,21:15,Newport Beach,CA,Fireball,4 minutes,Orangish-Red UFO; disappears.
6/20/14,6/15/14,21:00,Zanesville,OH,Light,3 minutes,Bright red light.
6/20/14,6/15/14,20:30,Boston,NY,Light,15 minutes,((HOAX??)) Small lights at high altitude wobbling across the sky.
6/20/14,6/15/14,15:04,La Puente,CA,Circle,1/2 second,Round silver object in sky caught by my surveillance camera.
6/20/14,6/15/14,11:00,Talala,OK,Triangle,5 minutes,A small black triangular object keeps pace with me.
6/20/14,6/15/14,01:45,Pearl River,NY,Light,2 minutes,A white light descending sideways from the top of the sky to ground in 2 to 3 seconds.
6/20/14,6/15/14,01:00,Detroit,MI,Circle,1300,There is a possibility that its a ufo.
6/20/14,6/15/14,00:00,Bucyrus,OH,Cigar,2 minutes,Bright light shining through window.
6/20/14,6/15/14,00:00,Newport,OR,Light,20 minutes,Numerous orange lights drifting inland from over the ocean.
6/20/14,6/14/14,23:40,Tampa,FL,Fireball,3-4 minutes,Fireballs over Carlton Arms North.
6/20/14,6/14/14,22:45,Line Lexington,PA,Circle,180 Seconds,Series of about 7 orange circular objects flying through the sky.
6/20/14,6/14/14,22:41,Parkland,FL,Light,2-3 minutes,Mysterious hovering lights over the Florida Everglades.
6/20/14,6/14/14,22:40,E. Lansing,MI,Egg,30 seconds,This is the first I've seen a thing that looks this different from everything I've seen in the sky in 50 years.
6/20/14,6/14/14,22:15,Warrensburg,MO,Triangle,4 minutes,Triangle.
6/20/14,6/14/14,22:00,Hatfield,PA,Sphere,10 minutes,Red-orange glowing lights moving slowly across the sky.
6/20/14,6/14/14,22:00,Milford,NH,Other,3 minutes,Orange light.
6/20/14,6/14/14,22:00,Chester Springs,PA,Unknown,5 minutes,Cross-hair type lights seen floating then changing colors until out of view.
6/20/14,6/14/14,21:45,Chandler,AZ,Formation,10,Chandler lights.
6/20/14,6/14/14,21:40,Holts Summit,MO,Triangle,~15 minutes,Central MO - Huge unidentified HUGE object or Formation of several objects flying silently and low.
6/20/14,6/14/14,21:34,Holts Summit,MO,Triangle,~5-10 minutes,6 lights in the shape of a triangle spotted in mid-Missouri.
6/20/14,6/14/14,21:00,St. Louis,MO,Triangle,4 minutes,Stars that formed an equilateral triangle that disappeared simultaneously.
6/20/14,6/14/14,19:23,New britain,CT,Fireball,10 seconds,Green flame in sky.
6/20/14,6/14/14,19:10,San Jose,CA,Sphere,15 minutes,Observed 2 spherical unknown airborne objects moving in sync.
6/20/14,6/14/14,19:00,Chicago,IL,Other,7 minutes,Bow-tie like ship with blueish light in middle flying counter clockwise almost out of control.
6/20/14,6/14/14,18:45,Los Angeles/Burbank/Palmdale,CA,Circle,30-60 minutes,Seven to Eight Mysterious High Altitude Objects Moving in Formation Overhead in Southern California.
6/20/14,6/14/14,18:00,Chula Vista,CA,Diamond,20 minutes,Three white diamond shaped objects floating slowly high up in the sky over the 805 freeway.
6/20/14,6/14/14,13:50,Des Moines,IA,Disk,1 minute,Large silent dark object in sky producing strange cloud behaviour.
6/20/14,6/14/14,05:55,Thonotosassa,FL,Disk,45 minutes,Saucer with catacomb bottom engines separating from silver docking station.
6/20/14,6/14/14,01:20,Hobart,IN,Light,1-2 minutes,Orange/red ball of light heading from S to the N the appearing to stop and change course leaving the atmosphere.
6/20/14,6/14/14,01:00,Flowery Branch,GA,Fireball,5 minutes,Great ball of FIRE.
6/20/14,6/14/14,00:30,Longmont,CO,Oval,45 seconds,Light disappeared.
6/20/14,6/13/14,23:45,Portland,OR,Fireball,2 minutes,5 red balls in formation heading west to east.
6/20/14,6/13/14,22:45,Battle Ground,WA,Sphere,3 minutes,Sphere-shaped object with flame burning in center.
6/20/14,6/13/14,22:32,Kansas City,MO,Light,10 seconds,Three Bright Lights moving from Left to Right in Platte County MO.
6/20/14,6/13/14,21:10,Lansdale,PA,Fireball,2-4 minutes,Orange orbs in sky.
6/20/14,6/13/14,20:30,Corolla,NC,Light,5 minutes,Orange lights over Outer Banks.
6/20/14,6/10/14,22:30,Oakboro,NC,Diamond,1 minute,((HOAX??)) Glowing fluorescent white with flashing bright colored ribs on the outside.
6/20/14,6/5/14,21:00,Tulsa,OK,Sphere,10 minutes,12 orange orbs above downtown.
6/20/14,5/25/14,21:45,Campton,NH,Oval,17 seconds,Oval see through object with orange interior lighting.
6/20/14,5/14/14,21:45,Roswell,GA,Light,3-5 minutes,Bright flashing lights in pattern formation with one bright light zooming off.
6/20/14,5/2/14,02:37,Orange Park,FL,Unknown,1-2 minutes,Low Frequency makes house feel as though it would implode.
6/20/14,4/22/14,10:00,Calhoun,GA,Fireball,<1 hour,There was a haze around object that was orange. The lighted objects are all ways in the darkest part of the sky.
6/20/14,11/24/13,20:00,Ware,MA,Circle,30 minutes,Bright white light in circle shape over ware mass.
6/20/14,7/4/11,13:00,Lorane,OR,Triangle,5 minutes,A noiseless weird sighting of two triangular shaped craft.
6/13/14,6/13/14,06:45,Lake Havasu,AZ,Sphere,30 seconds,Flying at 8500 feet. Encountered small red sphere.
6/13/14,6/12/14,23:00,Surfside Beach,SC,Triangle,10 seconds,3 orange glowing lights rotating for a couple seconds then it disappeared.
6/13/14,6/12/14,22:45,Cherry Grove,SC,Circle,5 minutes,Orange orbs seen by wife and me over ocean at Cherry Grove.
6/13/14,6/12/14,22:30,Myrtle Beach,SC,Cylinder,1 hour,Orange orbs observered high above the ocean from our ocean front balcony view in Myrtle Beach.
6/13/14,6/12/14,21:30,Wichita,KS,Formation,20 seconds,Three bright lights moving like a snake across the sky.
6/13/14,6/12/14,21:22,Taylor,TX,Cylinder,1 second,Object seen during lightning storm.
6/13/14,6/11/14,22:45,Indianapolis,IN,Formation,6 minutes,Three yellow/orange lights over downtown Indy fliying in a slow triangler formation before fading in the semi overcast sky one by one.
6/13/14,6/10/14,22:30,Myrtle Beach,SC,Circle,45 minutes,Orange lights over water.
6/13/14,6/10/14,22:30,Myrtle Beach,SC,Triangle,30 minutes,Orange lights over Myrtle Beach.
6/13/14,6/10/14,22:30,North Myrtle Beach,SC,Circle,15 minutes,Several sequenced sightings of strange lights in night sky.
6/13/14,6/10/14,22:00,Myrtle Beach,SC,Flash,45 minutes,Come to Myrtle Beach and see for yourself...seeing is believing.
6/13/14,6/10/14,21:45,Unspecified location,TX,Light,1:00,Orange light in the sky third time seeing it in my life.
6/13/14,6/10/14,06:20,Jacksonville,FL,Triangle,15,Very bright white light(s) on a stationary object with angular lines.
6/13/14,6/10/14,00:50,Murrieta,CA,Light,~45 seconds,A light ball was seen shooting away from the local military base.
6/13/14,6/10/14,00:00,Santa Clara,CA,Disk,2 minutes,Green light flying from one direction then another changes to red and back green.
6/13/14,6/9/14,05:45,Jacksonville,FL,Triangle,45 minutes,Very bright angular object that stayed motionless within eye view; lots of disturbed birds.
6/13/14,6/8/14,21:15,Overland Park,KS,Sphere,1 minutes,Brilliant Orange Orb/Sphere Moves Across Sky.
6/13/14,6/8/14,21:05,Bozeman,MT,Fireball,8 minutes,Several orange objects rise up into the night sky.
6/13/14,6/8/14,19:34,Scottsdale,AZ,Egg,3 minutes,Bright orange marble sized fireball/orb.
6/13/14,6/8/14,16:25,Auburn,WA,Light,3 minutes,Flashing light from object moving in the sky.
6/13/14,6/8/14,15:00,Tacoma,WA,Other,20 minutes,Stationary bell shaped object seen in daytime sky.
6/13/14,6/8/14,02:31,Tempe,AZ,Rectangle,2 minutes,I have aircraft training backround.
6/13/14,6/8/14,00:15,Ashland,MO,Light,1 minute,Three orange lights traveling slowly at a low altidude.
6/13/14,6/7/14,23:31,Brooklyn Park,MN,Circle,2 minutes,UFO over Brooklyn Park.
6/13/14,6/7/14,23:30,Oregonia,OH,Oval,5-10 minutes,4 orangish spheres flying in west north direction.
6/13/14,6/7/14,23:14,Nags Head,NC,Other,10 minutes,Many star like objects in formation.
6/13/14,6/7/14,23:05,Sumner,WA,Unknown,23:12,Possible plane with beam.
6/13/14,6/7/14,23:00,West Deptford,NJ,Fireball,10-15 minutes,3 bright red object ascending fairly rapidly.
6/13/14,6/7/14,22:40,Canal Winchester,OH,Sphere,2-3 minutes,Silent reddish-orange sphere hovering over neighborhood.
6/13/14,6/7/14,22:18,Miami,FL,Fireball,6 minutes,Strange Fire In the Sky.
6/13/14,6/7/14,22:15,Sedro Woolley,WA,Fireball,3 minutes,2 Fireballs in the sky travelling from the south to north.
6/13/14,6/7/14,22:15,Sedro Woolley,WA,Fireball,3 minutes,Two fireballs traveling from south to north.
6/13/14,6/7/14,21:45,Manville,NJ,Triangle,15 minutes,Three black dots in a triangle seen at dusk.
6/13/14,6/7/14,21:30,Simi Valley,CA,Unknown,1 minute,Red object hovering.
6/13/14,6/7/14,21:10,Manville,NJ,Triangle,16,4 black objects hover in sky for 16-20 min then disappeared.
6/13/14,6/7/14,21:10,Peabody,MA,Circle,1 minute,Red object in sky over Northshore of Boston 6-7-14.
6/13/14,6/7/14,21:00,Stuarts Draft,VA,Sphere,Minutes,Floating above and beside interstate 81. 4 constant orange spheres which 1 moving back and forth.
6/13/14,6/7/14,20:45,Portsmouth,VA,Circle,5 minutes,Yellowish circle light over water harbor fest hovering for a few mins then disappeared in one area and reappeared higher in the sky.
6/13/14,6/7/14,20:00,Hampton Beach,NH,Circle,15,Hovering then taking off quickly and disappearing.
6/13/14,6/7/14,11:50,Seattle,WA,Sphere,3-4 minutes,Round metallic object observed over South Seattle.
6/13/14,6/7/14,06:00,Clermont,FL,Other,20 seconds,Intense RED mushroom shaped object over golf course lake.
6/13/14,6/7/14,00:30,Provincetown,MA,Light,5+ minutes,Big white light over Truro.
6/13/14,6/6/14,23:02,Racine,WI,Unknown,4 minutes,Two amber lights spotted at low altitude traveling slowly mostly NW away from Lake Michigan in SE Wis.
6/13/14,6/6/14,22:30,Springfield,OH,Circle,5 minutes,Five small ships with red lights coming from the SSW met and followed a much larger until they disappeared on the horizon.
6/13/14,6/6/14,22:30,Providence,RI,Circle,10 minutes,Circular lights moving quickly and low in sky.
6/13/14,6/6/14,22:20,Springfield,OH,Sphere,5-8 minutes,8 orange spheres with a small white halo in 2 groups traveling northwest.
6/13/14,6/6/14,22:00,Mentor on the Lake,OH,Sphere,1-2 minutes,2 and 1 Gold/red/orange objects flying east to west over Lake Erie.
6/13/14,6/6/14,22:00,Omaha,NE,Light,25 seconds,Strong flashing light reversing its course in flight.
6/13/14,6/6/14,21:45,Hatfield,MA,Formation,2 minutes,Two in unison one left behind.
6/13/14,6/6/14,21:00,Smyrna,TN,Light,10 minutes,Three orange lights like embers in sky.
6/13/14,6/6/14,20:20,Sunrise,FL,Teardrop,3 minutes,Glowing round sphere that split in to many pieces.
6/13/14,6/6/14,12:30,Reno,NV,Circle,10 minutes,Circular shaped object over Reno.
6/13/14,6/5/14,09:45,Morrison,CO,Circle,5 minutes,An illuminated orb went over my house flying relatively low. It was moving slow from west to east and was completely silent.
6/13/14,6/3/14,05:00,Boise/Idaho Falls (between; Hwy 22),ID,Circle,1.5-2 hours,Circle orb sighted between Boise and Idaho Falls on Hwy 20.
6/13/14,6/1/14,20:45,Gilbert,AZ,Fireball,1 minute,Flaming UFO.
6/13/14,5/26/14,00:15,Nampa,ID,Light,2 minutes,4 orange balls moving east to west.
6/13/14,5/25/14,21:55,Levittown,NY,Light,1 minutes,On 2 consecutive nights saw first a single red light then 2 white lights in the sky near a carnival.
6/13/14,5/24/14,23:42,Fayetteville,NC,Light,95 seconds,Blue zipping light in night sky.
6/13/14,5/17/14,22:00,Patchogue,NY,Fireball,2 minutes,((HOAX??)) Me and a friend saw fireball being propelled across sky .until it was too far to see.
6/13/14,5/7/14,04:24,Reno,NV,Light,55 minutes,((HOAX)) BRIGHT LIGHT/S OVER EST RENO IN SAT MORNING.
6/13/14,12/7/13,07:16,Summerville,SC,Circle,2 minutes,Amazing glowing circle.
6/13/14,8/8/13,23:30,Redmond,WA,Light,2 minutes,I think I saw a UFO...it was a bright light that looked like a star that ascended into the heavens within five seconds.
6/13/14,2/12/12,19:00,San Antonio,TX,Fireball,15 minutes?,Saw fireball orbs traveling in a straight line that eventually accelerated away.
6/13/14,1/22/11,01:00,Eastsound (Orcas Island),WA,Flash,1 second,Super bright flash directly above me (120 feet) while in dark wooded area at 1AM.
6/13/14,5/10/03,22:00,Welcome,NC,Egg,30-45 minutes,Egg-shaped pod with large spheres on either side. Blinded by craft. 25+ minute sighting.
6/13/14,8/19/78,01:00,New Britain,CT,Fireball,15 seconds,Two Fireballs.
6/13/14,10/13/75,16:30,Warwick,RI,Disk,20 minutes,Silent enormous disc shaped craft.
6/6/14,6/5/14,23:30,Blackwood,NJ,Unknown,10 minutes,Unknown sizable bright objects flying in circles.
6/6/14,6/5/14,22:30,Aurora,CO,Fireball,15 minutes,5 Bright lights seen.
6/6/14,6/5/14,22:00,Tacoma,WA,Oval,10,Orange orb rose straight up into the sky then split into 3 orange orbs.
